,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
8539,8538.0,26,78000.0,RENT,6.0,VENTURE,C,7800.0,16.77,6,,3,NO DEFAULT
8540,8539.0,23,80000.0,RENT,2.0,VENTURE,A,7800.0,9.99,3,,2,NO DEFAULT
8541,8540.0,26,85757.0,RENT,0.0,MEDICAL,A,7800.0,11.83,6,,3,NO DEFAULT
8542,8541.0,21,100000.0,RENT,1.0,DEBTCONSOLIDATION,A,7800.0,7.88,1,,2,NO DEFAULT
8543,8542.0,24,26000.0,RENT,3.0,MEDICAL,A,7850.0,9.96,4,,2,NO DEFAULT
8544,8543.0,22,32000.0,RENT,0.0,PERSONAL,C,7875.0,14.91,2,0.0,2,DEFAULT
8545,8544.0,23,58500.0,MORTGAGE,6.0,MEDICAL,A,4000.0,8.0,3,,2,NO DEFAULT
8546,8545.0,25,58560.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000.0,10.59,5,,4,NO DEFAULT
8547,8546.0,23,58560.0,MORTGAGE,7.0,MEDICAL,A,8000.0,12.21,3,,3,NO DEFAULT
8548,8547.0,23,58600.0,MORTGAGE,6.0,PERSONAL,A,7800.0,7.9,3,,4,NO DEFAULT
8549,8548.0,22,28000.0,RENT,7.0,VENTURE,A,7900.0,9.99,2,1.0,2,NO DEFAULT
8550,8549.0,22,58608.0,MORTGAGE,6.0,EDUCATION,A,12000.0,6.03,7,,4,NO DEFAULT
8551,8550.0,22,52650.0,MORTGAGE,1.0,DEBTCONSOLIDATION,E,19200.0,17.26,7,0.0,4,DEFAULT
8552,8551.0,23,30000.0,RENT,4.0,DEBTCONSOLIDATION,B,7925.0,15.27,3,1.0,4,NO DEFAULT
8553,8552.0,26,52704.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3000.0,10.95,6,0.0,4,DEFAULT
8554,8553.0,25,58750.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6000.0,15.33,5,1.0,3,NO DEFAULT
8555,8554.0,21,50700.0,RENT,5.0,VENTURE,A,7950.0,10.99,1,,3,NO DEFAULT
8556,8555.0,22,58800.0,MORTGAGE,6.0,EDUCATION,A,5100.0,10.99,2,,4,NO DEFAULT
8557,8556.0,22,14400.0,RENT,3.0,HOMEIMPROVEMENT,A,8000.0,9.99,2,0.0,4,DEFAULT
8558,8557.0,21,15500.0,RENT,3.0,HOMEIMPROVEMENT,A,8000.0,7.51,1,0.0,4,DEFAULT
8559,8558.0,24,16000.0,RENT,0.0,HOMEIMPROVEMENT,B,8000.0,13.57,4,0.0,2,DEFAULT
8560,8559.0,21,58800.0,MORTGAGE,5.0,EDUCATION,C,25000.0,14.09,7,,2,NO DEFAULT
8561,8560.0,22,19200.0,RENT,4.0,HOMEIMPROVEMENT,C,8000.0,16.29,2,1.0,3,DEFAULT
8562,8561.0,22,58896.0,MORTGAGE,6.0,PERSONAL,A,9500.0,6.76,2,,3,NO DEFAULT
8563,8562.0,24,19200.0,RENT,1.0,HOMEIMPROVEMENT,B,8000.0,13.61,4,1.0,3,DEFAULT
8564,8563.0,26,58900.0,MORTGAGE,8.0,PERSONAL,A,6400.0,8.63,6,,3,NO DEFAULT
8566,8565.0,21,58951.0,MORTGAGE,5.0,MEDICAL,A,3000.0,7.51,1,,4,NO DEFAULT
8567,8566.0,24,20000.0,RENT,5.0,EDUCATION,A,8000.0,10.99,4,0.0,4,DEFAULT
8568,8567.0,21,20000.0,RENT,4.0,MEDICAL,A,8000.0,12.21,1,0.0,4,DEFAULT
8570,8569.0,26,59000.0,MORTGAGE,9.0,PERSONAL,A,6000.0,7.51,6,,4,NO DEFAULT
8571,8570.0,24,20000.0,RENT,0.0,MEDICAL,B,8000.0,12.41,4,1.0,4,DEFAULT
8572,8571.0,23,59000.0,MORTGAGE,7.0,PERSONAL,A,3600.0,7.51,3,,2,NO DEFAULT
8573,8572.0,23,53000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000.0,10.65,3,0.0,3,DEFAULT
8574,8573.0,25,59000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000.0,6.99,5,,3,NO DEFAULT
8575,8574.0,22,59000.0,MORTGAGE,6.0,EDUCATION,A,10000.0,10.99,2,,4,NO DEFAULT
8576,8575.0,22,21000.0,RENT,7.0,EDUCATION,C,8000.0,16.77,2,1.0,2,DEFAULT
8577,8576.0,23,59000.0,MORTGAGE,5.0,EDUCATION,A,13000.0,5.42,7,,4,NO DEFAULT
8578,8577.0,23,59000.0,MORTGAGE,7.0,VENTURE,A,2000.0,5.42,3,,2,NO DEFAULT
8580,8579.0,22,59000.0,MORTGAGE,1.0,MEDICAL,A,15000.0,5.99,7,,3,NO DEFAULT
8583,8582.0,22,21600.0,RENT,3.0,MEDICAL,A,8000.0,11.49,2,0.0,3,DEFAULT
8584,8583.0,24,53000.0,MORTGAGE,6.0,MEDICAL,C,5000.0,15.62,4,0.0,4,DEFAULT
8585,8584.0,23,59000.0,MORTGAGE,7.0,EDUCATION,A,9000.0,8.49,3,,3,NO DEFAULT
8586,8585.0,21,53000.0,MORTGAGE,4.0,PERSONAL,A,14400.0,7.49,7,0.0,2,DEFAULT
8587,8586.0,25,21996.0,RENT,3.0,HOMEIMPROVEMENT,B,8000.0,13.98,5,1.0,2,DEFAULT
8588,8587.0,24,22100.0,RENT,4.0,EDUCATION,B,8000.0,13.23,4,0.0,2,DEFAULT
8589,8588.0,22,59000.0,MORTGAGE,1.0,EDUCATION,A,13375.0,6.92,7,,4,NO DEFAULT
8590,8589.0,22,53000.0,MORTGAGE,6.0,EDUCATION,B,25000.0,13.8,7,0.0,3,DEFAULT
8591,8590.0,24,23000.0,RENT,0.0,HOMEIMPROVEMENT,B,8000.0,13.49,4,0.0,4,DEFAULT
8594,8593.0,22,23400.0,RENT,2.0,MEDICAL,A,8000.0,8.59,2,0.0,2,DEFAULT
8595,8594.0,22,59000.0,MORTGAGE,4.0,EDUCATION,A,20000.0,6.91,7,,4,NO DEFAULT
8597,8596.0,24,59000.0,MORTGAGE,5.0,PERSONAL,A,8000.0,6.54,4,,4,NO DEFAULT
8598,8597.0,25,59000.0,OWN,6.0,HOMEIMPROVEMENT,A,5000.0,6.17,5,,2,NO DEFAULT
8599,8598.0,23,24000.0,RENT,7.0,PERSONAL,A,8000.0,7.29,3,0.0,2,DEFAULT
8600,8599.0,21,59000.0,MORTGAGE,5.0,PERSONAL,A,5600.0,11.49,1,,4,NO DEFAULT
8601,8600.0,25,59000.0,MORTGAGE,7.0,EDUCATION,A,25000.0,10.62,7,,3,NO DEFAULT
8602,8601.0,26,59000.0,MORTGAGE,4.0,EDUCATION,A,3500.0,10.99,6,,2,NO DEFAULT
8603,8602.0,26,25000.0,RENT,1.0,MEDICAL,A,8000.0,11.71,6,0.0,4,DEFAULT
8604,8603.0,25,25000.0,RENT,1.0,HOMEIMPROVEMENT,A,8000.0,12.42,5,0.0,3,DEFAULT
8605,8604.0,22,25000.0,RENT,4.0,VENTURE,A,8000.0,10.74,2,0.0,4,DEFAULT
8606,8605.0,23,59000.0,MORTGAGE,0.0,EDUCATION,A,21600.0,11.89,7,,2,NO DEFAULT
8607,8606.0,23,25000.0,RENT,6.0,PERSONAL,B,8000.0,13.61,3,1.0,4,DEFAULT
8608,8607.0,22,25000.0,RENT,6.0,EDUCATION,A,8000.0,11.36,2,0.0,2,DEFAULT
8609,8608.0,26,59000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,500.0,9.76,6,,2,NO DEFAULT
8610,8609.0,25,59000.0,MORTGAGE,6.0,MEDICAL,A,5100.0,8.32,5,,3,NO DEFAULT
8611,8610.0,23,59004.0,OWN,3.0,VENTURE,A,4000.0,6.99,3,,3,NO DEFAULT
8612,8611.0,23,25200.0,RENT,1.0,DEBTCONSOLIDATION,B,8000.0,12.73,3,0.0,4,DEFAULT
8613,8612.0,26,59020.0,MORTGAGE,10.0,PERSONAL,A,7000.0,10.0,6,,2,NO DEFAULT
8614,8613.0,22,26000.0,RENT,0.0,EDUCATION,A,8000.0,11.99,2,0.0,4,DEFAULT
8615,8614.0,25,26000.0,RENT,4.0,MEDICAL,B,8000.0,12.87,5,0.0,4,DEFAULT
8616,8615.0,24,27000.0,RENT,3.0,VENTURE,A,8000.0,8.9,4,,4,NO DEFAULT
8617,8616.0,26,27000.0,RENT,0.0,VENTURE,A,8000.0,11.11,6,,4,NO DEFAULT
8618,8617.0,21,27024.0,RENT,4.0,EDUCATION,A,8000.0,8.49,1,,3,NO DEFAULT
8619,8618.0,23,27996.0,RENT,0.0,HOMEIMPROVEMENT,C,8000.0,17.58,3,1.0,4,DEFAULT
8620,8619.0,24,59393.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2400.0,12.69,4,,4,NO DEFAULT
8621,8620.0,25,59400.0,MORTGAGE,9.0,EDUCATION,B,18500.0,12.73,7,,2,NO DEFAULT
8622,8621.0,25,59436.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7500.0,6.76,5,,3,NO DEFAULT
8623,8622.0,25,28000.0,RENT,3.0,DEBTCONSOLIDATION,B,8000.0,14.65,5,1.0,4,NO DEFAULT
8624,8623.0,26,59500.0,MORTGAGE,9.0,VENTURE,A,12000.0,6.62,7,,3,NO DEFAULT
8625,8624.0,24,59500.0,MORTGAGE,0.0,EDUCATION,A,4200.0,10.59,4,,2,NO DEFAULT
8626,8625.0,26,59500.0,MORTGAGE,8.0,PERSONAL,A,5100.0,10.37,6,,4,NO DEFAULT
8627,8626.0,21,28000.0,RENT,0.0,DEBTCONSOLIDATION,A,8000.0,7.51,1,,4,NO DEFAULT
8628,8627.0,21,28000.0,RENT,3.0,EDUCATION,A,8000.0,10.99,1,0.0,2,DEFAULT
8629,8628.0,23,28000.0,RENT,8.0,DEBTCONSOLIDATION,A,8000.0,7.74,3,,4,NO DEFAULT
8630,8629.0,24,28000.0,RENT,9.0,DEBTCONSOLIDATION,B,8000.0,12.84,4,,4,NO DEFAULT
8631,8630.0,22,59600.0,MORTGAGE,6.0,PERSONAL,A,6000.0,5.42,2,,3,NO DEFAULT
8632,8631.0,25,59650.0,MORTGAGE,9.0,PERSONAL,B,10000.0,13.61,5,1.0,2,NO DEFAULT
8633,8632.0,24,28590.0,RENT,7.0,MEDICAL,C,8000.0,15.65,4,1.0,2,NO DEFAULT
8634,8633.0,26,59700.0,MORTGAGE,5.0,VENTURE,A,15000.0,10.99,7,,4,NO DEFAULT
8636,8635.0,22,53774.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8600.0,19.42,2,0.0,2,DEFAULT
8637,8636.0,22,28800.0,RENT,6.0,EDUCATION,A,8000.0,11.49,2,,2,NO DEFAULT
8638,8637.0,25,59796.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000.0,9.63,5,,2,NO DEFAULT
8639,8638.0,23,59800.0,MORTGAGE,7.0,VENTURE,B,15000.0,15.96,7,1.0,3,NO DEFAULT
8640,8639.0,22,28800.0,RENT,0.0,MEDICAL,B,8000.0,13.72,2,1.0,2,NO DEFAULT
8641,8640.0,26,53826.0,MORTGAGE,10.0,VENTURE,B,8500.0,14.79,6,0.0,3,DEFAULT
8643,8642.0,23,59928.0,OWN,7.0,EDUCATION,A,18000.0,6.91,7,,3,NO DEFAULT
8644,8643.0,23,53950.0,MORTGAGE,8.0,EDUCATION,D,15000.0,16.63,7,1.0,2,DEFAULT
8647,8646.0,21,28800.0,RENT,5.0,MEDICAL,A,8000.0,9.88,1,,2,NO DEFAULT
8648,8647.0,23,30000.0,RENT,2.0,EDUCATION,A,8000.0,12.42,3,,2,NO DEFAULT
8649,8648.0,26,30000.0,RENT,0.0,EDUCATION,A,8000.0,9.91,6,0.0,2,DEFAULT
8651,8650.0,23,30000.0,RENT,0.0,MEDICAL,B,8000.0,13.49,3,1.0,2,NO DEFAULT
8652,8651.0,22,30000.0,RENT,6.0,MEDICAL,A,8000.0,5.42,2,,4,NO DEFAULT
8653,8652.0,26,54000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,3600.0,12.69,6,0.0,4,DEFAULT
8654,8653.0,26,30000.0,RENT,5.0,PERSONAL,B,8000.0,12.99,6,,2,NO DEFAULT
8655,8654.0,23,60000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,11.71,3,,4,NO DEFAULT
8657,8656.0,26,60000.0,MORTGAGE,9.0,PERSONAL,B,7200.0,13.49,6,,2,NO DEFAULT
8658,8657.0,25,30000.0,RENT,6.0,DEBTCONSOLIDATION,A,8000.0,10.74,5,,3,NO DEFAULT
8659,8658.0,26,30000.0,RENT,1.0,MEDICAL,A,8000.0,10.0,6,,3,NO DEFAULT
8660,8659.0,24,30000.0,RENT,8.0,PERSONAL,A,8000.0,9.25,4,,2,NO DEFAULT
8661,8660.0,26,30000.0,RENT,3.0,EDUCATION,B,8000.0,12.61,6,1.0,4,NO DEFAULT
8662,8661.0,24,60000.0,MORTGAGE,8.0,PERSONAL,A,18000.0,7.9,7,,3,NO DEFAULT
8663,8662.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,25850.0,7.9,7,,4,NO DEFAULT
8664,8663.0,24,30000.0,RENT,7.0,MEDICAL,B,8000.0,13.61,4,1.0,3,NO DEFAULT
8665,8664.0,26,30000.0,RENT,4.0,MEDICAL,B,8000.0,13.98,6,,2,NO DEFAULT
8667,8666.0,24,30000.0,RENT,5.0,VENTURE,B,8000.0,14.26,4,1.0,2,NO DEFAULT
8668,8667.0,22,30000.0,RENT,3.0,VENTURE,A,8000.0,12.53,2,1.0,2,NO DEFAULT
8669,8668.0,25,30000.0,RENT,5.0,PERSONAL,B,8000.0,12.87,5,,4,NO DEFAULT
8670,8669.0,23,30000.0,RENT,4.0,MEDICAL,A,8000.0,12.18,3,,2,NO DEFAULT
8671,8670.0,25,60000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,1200.0,13.49,5,,4,NO DEFAULT
8672,8671.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,10000.0,6.03,4,,3,NO DEFAULT
8673,8672.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,10000.0,6.03,3,,3,NO DEFAULT
8674,8673.0,22,30000.0,RENT,0.0,PERSONAL,A,8000.0,9.32,2,,4,NO DEFAULT
8675,8674.0,23,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,21000.0,11.71,7,,4,NO DEFAULT
8677,8676.0,23,30188.0,RENT,3.0,PERSONAL,B,8000.0,14.65,3,,2,NO DEFAULT
8678,8677.0,22,30996.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,11.49,2,1.0,2,NO DEFAULT
8679,8678.0,23,60000.0,MORTGAGE,3.0,PERSONAL,B,12000.0,15.27,7,1.0,4,NO DEFAULT
8680,8679.0,26,60000.0,MORTGAGE,2.0,MEDICAL,B,18000.0,13.49,7,,4,NO DEFAULT
8681,8680.0,26,31000.0,RENT,5.0,HOMEIMPROVEMENT,B,8000.0,14.27,6,1.0,3,DEFAULT
8682,8681.0,26,60000.0,MORTGAGE,10.0,VENTURE,A,20000.0,12.69,7,,2,NO DEFAULT
8683,8682.0,24,31200.0,RENT,7.0,MEDICAL,A,8000.0,11.49,4,,2,NO DEFAULT
8684,8683.0,23,31200.0,RENT,6.0,VENTURE,A,8000.0,11.49,3,,4,NO DEFAULT
8685,8684.0,25,31416.0,RENT,5.0,PERSONAL,B,8000.0,12.61,5,1.0,4,NO DEFAULT
8686,8685.0,23,54000.0,MORTGAGE,7.0,EDUCATION,A,21200.0,12.42,7,0.0,2,DEFAULT
8687,8686.0,26,60000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000.0,10.65,7,,2,NO DEFAULT
8688,8687.0,23,60000.0,OWN,5.0,EDUCATION,B,16000.0,14.27,7,1.0,4,NO DEFAULT
8689,8688.0,25,32000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,10.62,5,,3,NO DEFAULT
8690,8689.0,24,60000.0,MORTGAGE,7.0,MEDICAL,A,20000.0,7.9,7,,4,NO DEFAULT
8691,8690.0,22,32400.0,RENT,6.0,EDUCATION,A,8000.0,7.9,2,,2,NO DEFAULT
8694,8693.0,24,54000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6300.0,14.65,4,1.0,2,DEFAULT
8695,8694.0,22,33996.0,RENT,1.0,DEBTCONSOLIDATION,A,8000.0,10.51,2,0.0,3,DEFAULT
8696,8695.0,22,34000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,9.91,2,,4,NO DEFAULT
8697,8696.0,23,60000.0,MORTGAGE,7.0,MEDICAL,A,7000.0,7.9,3,,4,NO DEFAULT
8698,8697.0,25,60000.0,MORTGAGE,9.0,EDUCATION,A,12000.0,7.9,7,,3,NO DEFAULT
8699,8698.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,7000.0,11.71,4,,2,NO DEFAULT
8700,8699.0,24,29000.0,RENT,4.0,HOMEIMPROVEMENT,A,8000.0,12.42,4,0.0,2,DEFAULT
8701,8700.0,23,60000.0,MORTGAGE,7.0,MEDICAL,A,3000.0,8.9,3,,4,NO DEFAULT
8702,8701.0,23,60000.0,MORTGAGE,3.0,PERSONAL,A,12000.0,10.65,7,,2,NO DEFAULT
8704,8703.0,22,60000.0,MORTGAGE,6.0,PERSONAL,A,10000.0,8.9,2,,4,NO DEFAULT
8705,8704.0,23,60000.0,MORTGAGE,0.0,PERSONAL,A,8000.0,7.51,3,,2,NO DEFAULT
8706,8705.0,22,35000.0,RENT,3.0,DEBTCONSOLIDATION,B,8000.0,14.27,2,,3,NO DEFAULT
8707,8706.0,24,35000.0,RENT,8.0,EDUCATION,A,8000.0,6.03,4,,2,NO DEFAULT
8708,8707.0,26,60000.0,MORTGAGE,3.0,EDUCATION,B,30000.0,14.27,7,,4,NO DEFAULT
8709,8708.0,25,60000.0,MORTGAGE,10.0,VENTURE,C,10000.0,16.77,5,,3,NO DEFAULT
8710,8709.0,25,60000.0,MORTGAGE,7.0,EDUCATION,C,12000.0,16.77,7,,4,NO DEFAULT
8712,8711.0,22,35000.0,RENT,5.0,EDUCATION,A,8000.0,7.29,2,,2,NO DEFAULT
8713,8712.0,23,60000.0,OWN,2.0,MEDICAL,A,5000.0,6.03,3,,3,NO DEFAULT
8715,8714.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,15000.0,7.9,7,,3,NO DEFAULT
8716,8715.0,23,29000.0,RENT,0.0,VENTURE,E,8000.0,18.3,3,0.0,2,DEFAULT
8717,8716.0,23,29000.0,RENT,7.0,EDUCATION,B,8000.0,12.73,3,0.0,3,DEFAULT
8718,8717.0,22,60000.0,MORTGAGE,1.0,MEDICAL,A,10000.0,7.9,2,,4,NO DEFAULT
8719,8718.0,22,35000.0,RENT,1.0,VENTURE,B,8000.0,12.41,2,,3,NO DEFAULT
8720,8719.0,26,60000.0,MORTGAGE,10.0,PERSONAL,C,8000.0,16.77,6,,2,NO DEFAULT
8721,8720.0,25,60000.0,MORTGAGE,4.0,VENTURE,A,14000.0,7.9,7,,2,NO DEFAULT
8722,8721.0,25,60000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000.0,12.69,5,,2,NO DEFAULT
8723,8722.0,22,35000.0,RENT,1.0,EDUCATION,A,8000.0,9.2,2,,3,NO DEFAULT
8724,8723.0,24,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000.0,8.9,4,,2,NO DEFAULT
8726,8725.0,22,29570.0,RENT,6.0,DEBTCONSOLIDATION,C,8000.0,14.42,2,1.0,4,DEFAULT
8727,8726.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,3950.0,10.65,2,,2,NO DEFAULT
8728,8727.0,22,60000.0,MORTGAGE,3.0,VENTURE,A,5000.0,7.9,2,,2,NO DEFAULT
8729,8728.0,26,60000.0,MORTGAGE,7.0,EDUCATION,A,16000.0,7.9,7,,2,NO DEFAULT
8731,8730.0,23,36000.0,RENT,0.0,EDUCATION,A,8000.0,7.51,3,,2,NO DEFAULT
8732,8731.0,22,30000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,11.11,2,0.0,3,DEFAULT
8733,8732.0,25,60000.0,OWN,0.0,VENTURE,A,9000.0,9.91,5,,3,NO DEFAULT
8734,8733.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,3000.0,10.65,4,,2,NO DEFAULT
8736,8735.0,21,30000.0,RENT,3.0,VENTURE,D,8000.0,16.45,1,1.0,2,DEFAULT
8738,8737.0,24,60000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1500.0,12.42,4,,2,NO DEFAULT
8739,8738.0,22,36000.0,RENT,4.0,EDUCATION,C,8000.0,15.33,2,,2,NO DEFAULT
8740,8739.0,25,60000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,23275.0,12.42,7,,3,NO DEFAULT
8741,8740.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,6000.0,9.91,2,,4,NO DEFAULT
8742,8741.0,24,60000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000.0,11.71,4,,2,NO DEFAULT
8743,8742.0,24,60000.0,MORTGAGE,9.0,VENTURE,A,3000.0,7.51,4,,4,NO DEFAULT
8744,8743.0,25,60000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,5000.0,15.27,5,1.0,2,NO DEFAULT
8745,8744.0,24,36000.0,RENT,8.0,VENTURE,A,8000.0,11.48,4,,4,NO DEFAULT
8746,8745.0,25,60000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,9600.0,6.03,5,,3,NO DEFAULT
8747,8746.0,24,60000.0,MORTGAGE,4.0,EDUCATION,A,4000.0,7.9,4,,3,NO DEFAULT
8748,8747.0,26,36903.0,RENT,3.0,DEBTCONSOLIDATION,A,8000.0,12.21,6,1.0,2,NO DEFAULT
8749,8748.0,22,30996.0,RENT,6.0,EDUCATION,A,8000.0,7.14,2,0.0,4,DEFAULT
8750,8749.0,25,60000.0,MORTGAGE,4.0,MEDICAL,A,8650.0,7.51,5,,2,NO DEFAULT
8751,8750.0,22,37000.0,RENT,0.0,EDUCATION,A,8000.0,8.94,2,,2,NO DEFAULT
8752,8751.0,23,60000.0,MORTGAGE,7.0,PERSONAL,A,6000.0,8.9,3,,4,NO DEFAULT
8753,8752.0,22,60000.0,OWN,0.0,VENTURE,A,13250.0,7.9,7,,3,NO DEFAULT
8755,8754.0,23,60000.0,MORTGAGE,6.0,EDUCATION,A,1200.0,6.03,3,,3,NO DEFAULT
8756,8755.0,22,31200.0,RENT,0.0,PERSONAL,C,8000.0,14.3,2,1.0,3,DEFAULT
8757,8756.0,23,37440.0,RENT,8.0,EDUCATION,D,8000.0,14.18,3,,2,NO DEFAULT
8758,8757.0,23,37500.0,RENT,2.0,VENTURE,B,8000.0,14.26,3,,4,NO DEFAULT
8759,8758.0,24,37648.0,RENT,0.0,MEDICAL,A,8000.0,7.29,4,,2,NO DEFAULT
8760,8759.0,22,60000.0,OWN,6.0,MEDICAL,A,1000.0,10.99,2,,2,NO DEFAULT
8761,8760.0,22,60000.0,OWN,7.0,VENTURE,C,15000.0,16.49,7,1.0,2,NO DEFAULT
8762,8761.0,24,54000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500.0,5.42,4,0.0,3,DEFAULT
8763,8762.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,16800.0,11.99,7,,3,NO DEFAULT
8764,8763.0,24,37876.0,RENT,4.0,MEDICAL,A,8000.0,9.63,4,,2,NO DEFAULT
8765,8764.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,12000.0,5.99,7,,3,NO DEFAULT
8766,8765.0,22,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,18000.0,12.99,7,,2,NO DEFAULT
8767,8766.0,22,60000.0,MORTGAGE,6.0,EDUCATION,C,2500.0,15.99,2,,3,NO DEFAULT
8768,8767.0,22,60000.0,MORTGAGE,1.0,MEDICAL,A,6750.0,10.99,2,,4,NO DEFAULT
8769,8768.0,25,60000.0,MORTGAGE,6.0,VENTURE,C,8400.0,16.89,5,,3,NO DEFAULT
8770,8769.0,23,38000.0,RENT,5.0,PERSONAL,A,8000.0,10.65,3,,3,NO DEFAULT
8772,8771.0,26,38000.0,RENT,4.0,MEDICAL,A,8000.0,12.69,6,,4,NO DEFAULT
8773,8772.0,24,38000.0,RENT,8.0,MEDICAL,A,8000.0,11.49,4,,2,NO DEFAULT
8775,8774.0,25,60000.0,MORTGAGE,2.0,PERSONAL,A,6900.0,9.99,5,,3,NO DEFAULT
8776,8775.0,25,60000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10000.0,11.49,5,,2,NO DEFAULT
8778,8777.0,22,60000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000.0,6.99,2,,4,NO DEFAULT
8779,8778.0,23,60000.0,MORTGAGE,5.0,EDUCATION,A,8850.0,6.99,3,,3,NO DEFAULT
8780,8779.0,26,54000.0,MORTGAGE,10.0,EDUCATION,A,8500.0,5.42,6,0.0,3,DEFAULT
8781,8780.0,23,38000.0,RENT,0.0,MEDICAL,A,8000.0,6.17,3,,2,NO DEFAULT
8782,8781.0,22,38004.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,11.36,2,,3,NO DEFAULT
8783,8782.0,22,38400.0,RENT,6.0,EDUCATION,A,8000.0,7.88,2,,4,NO DEFAULT
8784,8783.0,23,32698.0,RENT,3.0,DEBTCONSOLIDATION,E,8000.0,18.43,3,1.0,3,DEFAULT
8785,8784.0,23,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7000.0,12.99,3,,4,NO DEFAULT
8786,8785.0,26,39000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,6.62,6,1.0,2,NO DEFAULT
8787,8786.0,25,60000.0,MORTGAGE,9.0,VENTURE,A,15000.0,8.49,7,,3,NO DEFAULT
8788,8787.0,23,54000.0,MORTGAGE,3.0,VENTURE,C,4000.0,15.62,3,0.0,3,DEFAULT
8789,8788.0,23,60000.0,MORTGAGE,6.0,EDUCATION,B,8000.0,13.49,3,1.0,2,NO DEFAULT
8790,8789.0,26,54000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4800.0,11.49,6,0.0,2,DEFAULT
8791,8790.0,22,60000.0,MORTGAGE,2.0,EDUCATION,A,3500.0,9.99,2,,2,NO DEFAULT
8792,8791.0,22,39860.0,RENT,6.0,PERSONAL,A,8000.0,11.11,2,,3,NO DEFAULT
8793,8792.0,22,39996.0,RENT,2.0,PERSONAL,A,8000.0,7.14,2,,4,NO DEFAULT
8794,8793.0,24,60000.0,MORTGAGE,8.0,MEDICAL,A,17000.0,7.49,7,,2,NO DEFAULT
8795,8794.0,22,60000.0,MORTGAGE,2.0,PERSONAL,A,5200.0,5.99,2,,2,NO DEFAULT
8796,8795.0,23,33996.0,RENT,7.0,PERSONAL,A,8000.0,10.95,3,0.0,3,DEFAULT
8797,8796.0,25,40000.0,RENT,9.0,DEBTCONSOLIDATION,A,8000.0,12.42,5,1.0,2,NO DEFAULT
8798,8797.0,26,60000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,5000.0,9.99,6,,2,NO DEFAULT
8799,8798.0,22,40000.0,RENT,1.0,VENTURE,A,8000.0,7.9,2,,4,NO DEFAULT
8800,8799.0,25,60000.0,MORTGAGE,10.0,PERSONAL,A,3600.0,5.99,5,,3,NO DEFAULT
8801,8800.0,22,40000.0,RENT,2.0,EDUCATION,B,8000.0,12.99,2,,2,NO DEFAULT
